onset	duration	trial_type	value	sample
33.336666666666666	0.5	nontarget	29	10001
33.336666666666666	0.5	W	24	10001
33.78666666666667	0.5	nontarget	29	10136
33.78666666666667	0.5	H	9	10136
34.24	0.5	nontarget	29	10272
34.24	0.5	B	3	10272
34.69	0.5	target	30	10407
34.69	0.5	A	2	10407
35.14	0.5	nontarget	29	10542
35.14	0.5	L	13	10542
35.59	0.5	nontarget	29	10677
35.59	0.5	Y	26	10677
36.03666666666667	0.5	nontarget	29	10811
36.03666666666667	0.5	Z	27	10811
36.486666666666665	0.5	nontarget	29	10946
36.486666666666665	0.5	S	20	10946
36.93666666666667	0.5	nontarget	29	11081
36.93666666666667	0.5	O	16	11081
37.38666666666666	0.5	nontarget	29	11216
37.38666666666666	0.5	J	11	11216
44.16	0.5	target	30	13248
44.16	0.5	A	2	13248
44.61	0.5	nontarget	29	13383
44.61	0.5	_	28	13383
45.06	0.5	nontarget	29	13518
45.06	0.5	C	4	13518
45.50666666666667	0.5	nontarget	29	13652
45.50666666666667	0.5	Q	18	13652
45.95333333333333	0.5	nontarget	29	13786
45.95333333333333	0.5	P	17	13786
46.403333333333336	0.5	nontarget	29	13921
46.403333333333336	0.5	Y	26	13921
46.85333333333333	0.5	nontarget	29	14056
46.85333333333333	0.5	L	13	14056
47.3	0.5	nontarget	29	14190
47.3	0.5	V	23	14190
47.75333333333333	0.5	nontarget	29	14326
47.75333333333333	0.5	U	22	14326
48.20333333333333	0.5	nontarget	29	14461
48.20333333333333	0.5	Z	27	14461
54.98	0.5	nontarget	29	16494
54.98	0.5	F	7	16494
55.44	0.5	nontarget	29	16632
55.44	0.5	L	13	16632
55.89666666666667	0.5	target	30	16769
55.89666666666667	0.5	K	12	16769
56.346666666666664	0.5	nontarget	29	16904
56.346666666666664	0.5	V	23	16904
56.8	0.5	nontarget	29	17040
56.8	0.5	G	8	17040
57.25333333333333	0.5	nontarget	29	17176
57.25333333333333	0.5	B	3	17176
57.71	0.5	nontarget	29	17313
57.71	0.5	M	14	17313
58.16	0.5	nontarget	29	17448
58.16	0.5	X	25	17448
58.61	0.5	nontarget	29	17583
58.61	0.5	J	11	17583
