onset	duration	trial_type	value	sample
32.29666666666667	0.5	nontarget	29	9689
32.29666666666667	0.5	K	12	9689
32.596666666666664	0.5	nontarget	29	9779
32.596666666666664	0.5	B	3	9779
32.89666666666667	0.5	nontarget	29	9869
32.89666666666667	0.5	P	17	9869
33.196666666666665	0.5	nontarget	29	9959
33.196666666666665	0.5	D	5	9959
33.49333333333333	0.5	nontarget	29	10048
33.49333333333333	0.5	Q	18	10048
33.79333333333334	0.5	nontarget	29	10138
33.79333333333334	0.5	G	8	10138
34.093333333333334	0.5	nontarget	29	10228
34.093333333333334	0.5	<	1	10228
34.39333333333333	0.5	target	30	10318
34.39333333333333	0.5	_	28	10318
34.693333333333335	0.5	nontarget	29	10408
34.693333333333335	0.5	O	16	10408
34.99333333333333	0.5	nontarget	29	10498
34.99333333333333	0.5	L	13	10498
41.0	0.5	nontarget	29	12300
41.0	0.5	H	9	12300
41.3	0.5	nontarget	29	12390
41.3	0.5	<	1	12390
41.6	0.5	nontarget	29	12480
41.6	0.5	Q	18	12480
41.9	0.5	target	30	12570
41.9	0.5	T	21	12570
42.2	0.5	nontarget	29	12660
42.2	0.5	W	24	12660
42.5	0.5	nontarget	29	12750
42.5	0.5	O	16	12750
42.79666666666667	0.5	nontarget	29	12839
42.79666666666667	0.5	Z	27	12839
43.096666666666664	0.5	nontarget	29	12929
43.096666666666664	0.5	E	6	12929
43.39666666666667	0.5	nontarget	29	13019
43.39666666666667	0.5	M	14	13019
43.696666666666665	0.5	nontarget	29	13109
43.696666666666665	0.5	L	13	13109
49.70333333333333	0.5	nontarget	29	14911
49.70333333333333	0.5	Z	27	14911
50.00333333333333	0.5	nontarget	29	15001
50.00333333333333	0.5	H	9	15001
50.303333333333335	0.5	nontarget	29	15091
50.303333333333335	0.5	T	21	15091
50.60333333333333	0.5	target	30	15181
50.60333333333333	0.5	R	19	15181
50.903333333333336	0.5	nontarget	29	15271
50.903333333333336	0.5	B	3	15271
51.20333333333333	0.5	nontarget	29	15361
51.20333333333333	0.5	E	6	15361
51.50333333333333	0.5	nontarget	29	15451
51.50333333333333	0.5	_	28	15451
51.803333333333335	0.5	nontarget	29	15541
51.803333333333335	0.5	K	12	15541
52.10333333333333	0.5	nontarget	29	15631
52.10333333333333	0.5	W	24	15631
52.4	0.5	nontarget	29	15720
52.4	0.5	S	20	15720
58.406666666666666	0.5	target	30	17522
58.406666666666666	0.5	W	24	17522
58.70666666666666	0.5	nontarget	29	17612
58.70666666666666	0.5	V	23	17612
59.00666666666667	0.5	nontarget	29	17702
59.00666666666667	0.5	Z	27	17702
59.306666666666665	0.5	nontarget	29	17792
59.306666666666665	0.5	M	14	17792
59.61	0.5	nontarget	29	17883
59.61	0.5	Q	18	17883
59.91	0.5	nontarget	29	17973
59.91	0.5	B	3	17973
60.20666666666666	0.5	nontarget	29	18062
60.20666666666666	0.5	_	28	18062
60.50666666666667	0.5	nontarget	29	18152
60.50666666666667	0.5	U	22	18152
60.806666666666665	0.5	nontarget	29	18242
60.806666666666665	0.5	P	17	18242
61.11	0.5	nontarget	29	18333
61.11	0.5	L	13	18333
67.11666666666666	0.5	nontarget	29	20135
67.11666666666666	0.5	V	23	20135
67.41333333333333	0.5	target	30	20224
67.41333333333333	0.5	U	22	20224
67.71333333333334	0.5	nontarget	29	20314
67.71333333333334	0.5	<	1	20314
68.01333333333334	0.5	nontarget	29	20404
68.01333333333334	0.5	_	28	20404
68.31333333333333	0.5	nontarget	29	20494
68.31333333333333	0.5	R	19	20494
68.61333333333333	0.5	nontarget	29	20584
68.61333333333333	0.5	L	13	20584
68.91333333333333	0.5	nontarget	29	20674
68.91333333333333	0.5	N	15	20674
69.21666666666667	0.5	nontarget	29	20765
69.21666666666667	0.5	C	4	20765
69.51333333333334	0.5	nontarget	29	20854
69.51333333333334	0.5	O	16	20854
69.81333333333333	0.5	nontarget	29	20944
69.81333333333333	0.5	Z	27	20944
75.82	0.5	nontarget	29	22746
75.82	0.5	N	15	22746
76.12	0.5	target	30	22836
76.12	0.5	X	25	22836
76.41666666666667	0.5	nontarget	29	22925
76.41666666666667	0.5	M	14	22925
76.71666666666667	0.5	nontarget	29	23015
76.71666666666667	0.5	U	22	23015
77.01666666666667	0.5	nontarget	29	23105
77.01666666666667	0.5	T	21	23105
77.31666666666666	0.5	nontarget	29	23195
77.31666666666666	0.5	P	17	23195
77.61333333333333	0.5	nontarget	29	23284
77.61333333333333	0.5	O	16	23284
77.91333333333333	0.5	nontarget	29	23374
77.91333333333333	0.5	A	2	23374
78.21333333333334	0.5	nontarget	29	23464
78.21333333333334	0.5	J	11	23464
78.51333333333334	0.5	nontarget	29	23554
78.51333333333334	0.5	D	5	23554
84.51666666666667	0.5	nontarget	29	25355
84.51666666666667	0.5	X	25	25355
84.81666666666666	0.5	nontarget	29	25445
84.81666666666666	0.5	C	4	25445
85.11666666666666	0.5	nontarget	29	25535
85.11666666666666	0.5	G	8	25535
85.41666666666667	0.5	nontarget	29	25625
85.41666666666667	0.5	D	5	25625
85.71666666666667	0.5	nontarget	29	25715
85.71666666666667	0.5	O	16	25715
86.01333333333334	0.5	nontarget	29	25804
86.01333333333334	0.5	V	23	25804
86.31333333333333	0.5	nontarget	29	25894
86.31333333333333	0.5	N	15	25894
86.61333333333333	0.5	nontarget	29	25984
86.61333333333333	0.5	B	3	25984
86.91333333333333	0.5	target	30	26074
86.91333333333333	0.5	U	22	26074
87.21	0.5	nontarget	29	26163
87.21	0.5	I	10	26163
93.22	0.5	nontarget	29	27966
93.22	0.5	D	5	27966
93.51666666666667	0.5	nontarget	29	28055
93.51666666666667	0.5	V	23	28055
93.81666666666666	0.5	target	30	28145
93.81666666666666	0.5	_	28	28145
94.11666666666666	0.5	nontarget	29	28235
94.11666666666666	0.5	I	10	28235
94.41333333333333	0.5	nontarget	29	28324
94.41333333333333	0.5	M	14	28324
94.71333333333334	0.5	nontarget	29	28414
94.71333333333334	0.5	H	9	28414
95.01333333333334	0.5	nontarget	29	28504
95.01333333333334	0.5	N	15	28504
95.31	0.5	nontarget	29	28593
95.31	0.5	P	17	28593
95.61	0.5	nontarget	29	28683
95.61	0.5	W	24	28683
95.91	0.5	nontarget	29	28773
95.91	0.5	Y	26	28773
101.91666666666667	0.5	nontarget	29	30575
101.91666666666667	0.5	G	8	30575
102.21666666666667	0.5	nontarget	29	30665
102.21666666666667	0.5	Z	27	30665
102.51666666666667	0.5	nontarget	29	30755
102.51666666666667	0.5	R	19	30755
102.81666666666666	0.5	nontarget	29	30845
102.81666666666666	0.5	W	24	30845
103.11666666666666	0.5	nontarget	29	30935
